Group,Infocap_all
2,0.0406314418441137
2,0.0404122400667523
2,0.0391769690822282
2,0.0392296692513400
2,0.0396551835216311
2,0.0391324136733304
2,0.0401770749754046
2,0.0397260887480693
2,0.0396945294175376
2,0.0386492444962516
2,0.0399248078547726
2,0.0402183958440778
2,0.0397166236757746
2,0.0398566305580682
2,0.0403030574026837
2,0.0394551458342812
2,0.0404805521901174
2,0.0396476454499297
2,0.0401904576572251
2,0.0397994078918964
2,0.0397450694733301
2,0.0400249745926038
2,0.0388106673463415
2,0.0404227809968900
2,0.0397658344816567
2,0.0402324647005882
2,0.0398395744906857
3,0.0385427360427083
3,0.0395354198323819
3,0.0386291751640350
3,0.0387361941449743
3,0.0396020052747540
3,0.0393752752814917
3,0.0387365551944883
3,0.0396207798146474
3,0.0394414913822683
3,0.0389908844469964
3,0.0381564075665412
3,0.0401913999579926
3,0.0396139059328810
3,0.0387504726684731
3,0.0390950026896815
3,0.0393844884312162
3,0.0393188520715451
3,0.0387250139792081
3,0.0386932604834458
3,0.0388114738746722
3,0.0394442535240136
3,0.0396916793438794
3,0.0389305240267705
3,0.0397510260950374
3,0.0403886242061641
3,0.0390127260277217
3,0.0392035390927833
3,0.0393157772681696
3,0.0394563401337463
3,0.0392219918650554
3,0.0392005993766797
3,0.0400645434510404
3,0.0397318065744838
3,0.0386557469286664
3,0.0392884350157723
3,0.0388869012692370
3,0.0404285769482193
3,0.0399593722121909
3,0.0395898874115538
3,0.0389016442468151
3,0.0383707654613157
3,0.0402363123113371
3,0.0386719225800147
3,0.0404091520836778
3,0.0399618888068628
3,0.0389012693302415
3,0.0394657742344237
3,0.0393213375392306
3,0.0387333064582118
3,0.0392370446589655
3,0.0396835057963253
3,0.0391076962313174
3,0.0390355014631311
3,0.0389107024758144
3,0.0393433255476190
3,0.0387279567514716
3,0.0404450426837460
3,0.0391348493524375
3,0.0390115320272807
3,0.0397515331642680
3,0.0389787820999020
3,0.0390749882648514
3,0.0394334556365404
3,0.0393658224088910
3,0.0398808656578751
3,0.0390693547716216
3,0.0391969311234683
3,0.0395515714119745
3,0.0384815802180979
3,0.0393090766669178
3,0.0393605278740128
3,0.0387278427829303
3,0.0401766701534403
3,0.0397727510704060
3,0.0401313483032241
3,0.0388045019088878
3,0.0390781336288042
3,0.0389479015212463
3,0.0386673029085543
3,0.0395322143342662
3,0.0394863499462029
3,0.0390804925872179
3,0.0384561404627326
3,0.0396235943292907
3,0.0396554291548785
3,0.0391452724199772
3,0.0395579144254635
3,0.0400254849045902
3,0.0390347637185932
3,0.0400593219286662
3,0.0394003782081436
3,0.0401386139444217
3,0.0393117906106889
3,0.0392441468493112
3,0.0395945473690633
3,0.0383608128048581
3,0.0397595854289338
3,0.0395841564803101
3,0.0397854588193992
3,0.0392493902355213
4,0.0381974857839591
4,0.0387352081632468
4,0.0386990598108113
4,0.0382991069647369
4,0.0389959943621621
4,0.0390721007292152
4,0.0383479096341941
4,0.0388996270055331
4,0.0391878640551850
4,0.0384819558850583
4,0.0376533067675096
4,0.0400572744907153
4,0.0391137820823733
4,0.0384483042950462
4,0.0385807376794474
4,0.0389914203194725
4,0.0388341085891062
4,0.0385178789109365
4,0.0382677984459253
4,0.0383835421447323
4,0.0390807495615728
4,0.0390352588692228
4,0.0384324526258775
4,0.0396940054378763
4,0.0398746949835088
4,0.0386284029142098
4,0.0386125961091323
4,0.0388523486449937
4,0.0387872244372375
4,0.0389032175568499
4,0.0387106273790080
4,0.0398435306069528
4,0.0391889322779402
4,0.0382212857467997
4,0.0388587261202083
4,0.0386165356790628
4,0.0401125558821651
4,0.0398327721666425
4,0.0391202887456826
4,0.0386565521518980
4,0.0379659111458986
4,0.0396986247160921
4,0.0381943679934997
4,0.0396795511530837
4,0.0397296905436185
4,0.0386375641595107
4,0.0391445843225112
4,0.0389479177578279
4,0.0383875909845799
4,0.0390336937818166
4,0.0391397001139866
4,0.0388663634292424
4,0.0389311231357494
4,0.0382940675094815
4,0.0387256306621861
4,0.0383825514381747
4,0.0399912487945474
4,0.0387348637618338
4,0.0385200749803607
4,0.0391912311305547
4,0.0383155028483145
4,0.0385569166319622
4,0.0389641279687858
4,0.0387551346342030
4,0.0392847256570133
4,0.0387462597552357
4,0.0387129985287524
4,0.0390689203325579
4,0.0382529440285178
4,0.0390889767339509
4,0.0389081247199791
4,0.0383138391377034
4,0.0396892758240505
4,0.0394912109045596
4,0.0395798749802022
4,0.0384472269191203
4,0.0385010849067753
4,0.0385689419972340
4,0.0385433749375537
4,0.0393074015879496
4,0.0387329584669163
4,0.0387001253527443
4,0.0380595297882614
4,0.0390225428496300
4,0.0390387380779899
4,0.0387252520761240
4,0.0392839059610158
4,0.0395999692960531
4,0.0387277039120259
4,0.0394745924524745
4,0.0387544225954549
4,0.0394936987499944
4,0.0391372486895363
4,0.0387728948036396
4,0.0394442642824689
4,0.0380820144203187
4,0.0391389754077693
4,0.0391395527227172
4,0.0392560032101466
4,0.0389098929406337
5,0.0384413644586553
5,0.0393946827700394
5,0.0385182520177328
5,0.0386332410813721
5,0.0394647235526650
5,0.0392502558193451
5,0.0386253345385939
5,0.0394826278660301
5,0.0393206813126494
5,0.0388858413556947
5,0.0380754975398135
5,0.0400530939208791
5,0.0395088236615975
5,0.0386387914652067
5,0.0389820890834270
5,0.0392688115900069
5,0.0391887324721815
5,0.0386241045583669
5,0.0385867749124908
5,0.0386948912249063
5,0.0393357683035198
5,0.0395547475360751
5,0.0388124816937784
5,0.0396238503733257
5,0.0402765544344180
5,0.0388909515654245
5,0.0391020500629359
5,0.0391985286745349
5,0.0393359922096657
5,0.0391127317567289
5,0.0390850454409715
5,0.0399282075784812
5,0.0396095419726996
5,0.0385404201084425
5,0.0391743834398396
5,0.0387816778613344
5,0.0402990325836062
5,0.0398249232104974
5,0.0394630590356957
5,0.0388005965644840
5,0.0382747161697383
5,0.0400953677898840
5,0.0385544735518949
5,0.0402665223011378
5,0.0398252858169248
5,0.0387936429061524
5,0.0393549797671233
5,0.0392139058399801
5,0.0386268459433445
5,0.0391438888444746
5,0.0395613539393949
5,0.0389986217205415
5,0.0389179511856460
5,0.0387935197477065
5,0.0392197977802969
5,0.0386384877829637
5,0.0402967857929102
5,0.0390330127599228
5,0.0389131832046070
5,0.0396351664702823
5,0.0388637944732314
5,0.0389579950159779
5,0.0393105616098942
5,0.0392392821857851
5,0.0397582903388636
5,0.0389550062113586
5,0.0390903119342797
5,0.0394290477301852
5,0.0383811700481187
5,0.0392056023184039
5,0.0392554524478543
5,0.0386393589569695
5,0.0400383571941679
5,0.0396432484476098
5,0.0400038686771183
5,0.0386951442909903
5,0.0389644769224629
5,0.0388480638501952
5,0.0385639088562428
5,0.0394000094299416
5,0.0393865116084704
5,0.0389761739087264
5,0.0383630676629796
5,0.0395032805472159
5,0.0395228105499374
5,0.0390336668728080
5,0.0394302092373357
5,0.0398799465264270
5,0.0389217432021081
5,0.0399295058032078
5,0.0392687488173988
5,0.0399979937612792
5,0.0391971377829165
5,0.0391300484490625
5,0.0394794616133232
5,0.0382620816778772
5,0.0396186273624403
5,0.0394686757150408
5,0.0396612305087391
5,0.0391326421391353
6,0.0376809202490652
6,0.0384506436350176
6,0.0377487223807141
6,0.0379182617528740
6,0.0384480764374926
6,0.0383519441384069
6,0.0380058949199566
6,0.0386302795291444
6,0.0386458332859561
6,0.0382448118646633
6,0.0374010254136916
6,0.0389306294140006
6,0.0386773857442880
6,0.0376819086069280
6,0.0380746072676652
6,0.0384826405802936
6,0.0385287003410663
6,0.0379046383036079
6,0.0379409505384440
6,0.0381043742824117
6,0.0384186468877910
6,0.0385472498489176
6,0.0379533798165640
6,0.0388249736522587
6,0.0393101927060677
6,0.0382051573896431
6,0.0384170580731887
6,0.0383880223384522
6,0.0385085409572400
6,0.0382555917838294
6,0.0381564855872024
6,0.0387927419415401
6,0.0386722805198346
6,0.0377953492648815
6,0.0383735525867020
6,0.0381411579497030
6,0.0394293565144040
6,0.0388267479758580
6,0.0384888164945119
6,0.0378755660004732
6,0.0379124799413624
6,0.0392612989796317
6,0.0376470247148047
6,0.0391241314753669
6,0.0388319360654279
6,0.0376889284780177
6,0.0385222676519404
6,0.0383399722387959
6,0.0380403036060300
6,0.0381691741555562
6,0.0387845135397123
6,0.0382601235005522
6,0.0380237425082774
6,0.0377442347184794
6,0.0385589743177872
6,0.0378349443518321
6,0.0391433189699322
6,0.0383106318572494
6,0.0381169813754846
6,0.0389005595009758
6,0.0379781668948334
6,0.0381043980330801
6,0.0384420703167255
6,0.0381675664119759
6,0.0389459232737716
6,0.0380719943132288
6,0.0382441054550152
6,0.0384622477476549
6,0.0377287910879684
6,0.0384774142933340
6,0.0384783185875301
6,0.0377942876250386
6,0.0392689904991617
6,0.0387276210403242
6,0.0392642982751053
6,0.0379893261200587
6,0.0380473539185438
6,0.0380151459682981
6,0.0377107000863376
6,0.0386848656370466
6,0.0384979144123704
6,0.0381566275031484
6,0.0376155836382744
6,0.0385031646883521
6,0.0386770930744400
6,0.0383783020268883
6,0.0384682967155943
6,0.0390452987770085
6,0.0381195308809954
6,0.0392705647867493
6,0.0385346772952240
6,0.0392394010245731
6,0.0384993751047546
6,0.0381197172934445
6,0.0388018371765300
6,0.0375514171691057
6,0.0387906195423261
6,0.0386498830403172
6,0.0387022933471582
6,0.0384184350364978
7,0.0374245272681650
7,0.0378179764638181
7,0.0377331790936607
7,0.0374418591852848
7,0.0379525971209585
7,0.0380583624216862
7,0.0376248029813447
7,0.0378886517592519
7,0.0383684724096078
7,0.0379128792467031
7,0.0369243068838019
7,0.0387999697074763
7,0.0382888504910561
7,0.0373919972477530
7,0.0375527235165251
7,0.0381713916998904
7,0.0379883172745541
7,0.0375366217762711
7,0.0375137888612972
7,0.0376959354175758
7,0.0379377432908644
7,0.0380860030176153
7,0.0375212559794296
7,0.0387007894311587
7,0.0388538730313513
7,0.0378186373298737
7,0.0379200789215412
7,0.0379961737813594
7,0.0378555054751580
7,0.0378798972604664
7,0.0376333848732441
7,0.0386134916043298
7,0.0381078726459216
7,0.0373961514169152
7,0.0379652797900046
7,0.0378456383094924
7,0.0390262886328710
7,0.0385866609895880
7,0.0381577789456797
7,0.0375577243739307
7,0.0374072075217986
7,0.0387036559484034
7,0.0371712133675788
7,0.0384848294232825
7,0.0384946521374381
7,0.0375032803216703
7,0.0382336433441116
7,0.0379693012830492
7,0.0376487707716108
7,0.0379064742323294
7,0.0381097672607851
7,0.0379925752359184
7,0.0378143728139313
7,0.0372405277841385
7,0.0379328624222896
7,0.0373914218264495
7,0.0386730252157376
7,0.0379198773716882
7,0.0375462942945548
7,0.0383700016258204
7,0.0374387628692239
7,0.0376899068648302
7,0.0379722342455081
7,0.0376274906128174
7,0.0384298803445767
7,0.0377660965713588
7,0.0377154462358469
7,0.0380047093519809
7,0.0375591223234106
7,0.0381773187926056
7,0.0379964545117752
7,0.0373381200794654
7,0.0388152516515859
7,0.0384394123820633
7,0.0387622506209675
7,0.0376209926864762
7,0.0375581554351892
7,0.0376700171159145
7,0.0375144962761852
7,0.0383646159267157
7,0.0377720344529949
7,0.0377107233624543
7,0.0371787618870311
7,0.0379831713654762
7,0.0381383183513376
7,0.0379325923759328
7,0.0382683505357672
7,0.0385129485298836
7,0.0377595377517672
7,0.0387714082383401
7,0.0379227595644724
7,0.0386712599968900
7,0.0382470971870102
7,0.0377169205855323
7,0.0385913403247591
7,0.0373459450675676
7,0.0382212224260088
7,0.0381019371307002
7,0.0381921101152528
7,0.0380710306759604
8,0.0375761219780806
8,0.0382980000329974
8,0.0376170763700985
8,0.0378076735384664
8,0.0383069472158586
8,0.0382221818127299
8,0.0378922876392876
8,0.0384786502375017
8,0.0385118786185824
8,0.0381281869830833
8,0.0373089855603683
8,0.0387854093526348
8,0.0385634948867255
8,0.0375590622154885
8,0.0379517503527353
8,0.0383597547341535
8,0.0383819151033076
8,0.0377860717451266
8,0.0378235294833926
8,0.0379712846117774
8,0.0382939999823507
8,0.0384054888231351
8,0.0378250911225150
8,0.0386917268266803
8,0.0391758252538579
8,0.0380742918462514
8,0.0383005283920249
8,0.0382557935975498
8,0.0383744819094907
8,0.0381332170567042
8,0.0380310578567564
8,0.0386484934009777
8,0.0385344879120680
8,0.0376680019676244
8,0.0382527450597600
8,0.0380260582846621
8,0.0392897928401212
8,0.0386872777207613
8,0.0383444553751170
8,0.0377663088752079
8,0.0378066221767937
8,0.0391099837412792
8,0.0375203907730613
8,0.0389714610651790
8,0.0386833748265314
8,0.0375730481569237
8,0.0383951528769664
8,0.0382210066467057
8,0.0379211673845249
8,0.0380604802866253
8,0.0386496579696493
8,0.0381392350570174
8,0.0378985835659855
8,0.0376233353445373
8,0.0384274284535007
8,0.0377298713363944
8,0.0389809833989751
8,0.0381997080720381
8,0.0379984507134481
8,0.0387665863738257
8,0.0378559211027581
8,0.0379812945146425
8,0.0383164947548782
8,0.0380348778758898
8,0.0388139664346830
8,0.0379486520114459
8,0.0381264315524170
8,0.0383278288766829
8,0.0376202528375926
8,0.0383529300939844
8,0.0383639973196434
8,0.0376864528643193
8,0.0391209055249463
8,0.0385797490784446
8,0.0391276902382487
8,0.0378611465058990
8,0.0379216177634886
8,0.0379033591402430
8,0.0375976054585914
8,0.0385316593885511
8,0.0383866908233249
8,0.0380333787703346
8,0.0375141652222380
8,0.0383800307888569
8,0.0385300455138499
8,0.0382525764310754
8,0.0383359653906673
8,0.0388899965688084
8,0.0379921289888588
8,0.0391297162127324
8,0.0383976622653896
8,0.0390841100999616
8,0.0383729724104150
8,0.0379969438375944
8,0.0386662153538371
8,0.0374410003238862
8,0.0386386802131341
8,0.0385206950944203
8,0.0385651832722438
8,0.0382893222569527
9,0.0377114695796163
9,0.0385018549360656
9,0.0381783671062360
9,0.0379383693749349
9,0.0385488684683053
9,0.0383947973538609
9,0.0381921484698976
9,0.0385573552431178
9,0.0386516030997739
9,0.0386904051634314
9,0.0375040090254783
9,0.0390292364746569
9,0.0389076767220452
9,0.0379882560471585
9,0.0384100380728943
9,0.0387226360245626
9,0.0387047792541110
9,0.0380465059863632
9,0.0380499817888629
9,0.0384738806600506
9,0.0387306609053343
9,0.0386814926566576
9,0.0381145931632959
9,0.0393298799782360
9,0.0394032530478969
9,0.0382652102912869
9,0.0385647055740373
9,0.0384351190580041
9,0.0383823346170273
9,0.0383579984563805
9,0.0383752157752112
9,0.0389087454280753
9,0.0390257625368608
9,0.0378879106143650
9,0.0386078721756196
9,0.0378787993304428
9,0.0394140693559532
9,0.0391135463494113
9,0.0387233005106526
9,0.0381086828295448
9,0.0380408419029044
9,0.0391305351578150
9,0.0379205564916719
9,0.0393114250005438
9,0.0390565239721814
9,0.0380054053792910
9,0.0386808674921356
9,0.0384040088764966
9,0.0382444586217181
9,0.0383233948583759
9,0.0389482244290727
9,0.0380929833900617
9,0.0381820490019330
9,0.0380212062948703
9,0.0386313060029563
9,0.0381091476051579
9,0.0396742383339407
9,0.0385004687063799
9,0.0384460642914742
9,0.0391295976660081
9,0.0380365589415636
9,0.0380925969063440
9,0.0385672998522434
9,0.0384788011419185
9,0.0391442757806483
9,0.0383287279252175
9,0.0384575896685493
9,0.0385408974022272
9,0.0380658876649308
9,0.0385845510768626
9,0.0385002451234908
9,0.0378996143977402
9,0.0394176587324927
9,0.0390718903376408
9,0.0394859713454916
9,0.0380227638485222
9,0.0382038175031512
9,0.0384040548184137
9,0.0380324052831570
9,0.0387693806761224
9,0.0385302668527020
9,0.0382848961555380
9,0.0377965611628070
9,0.0387573770414975
9,0.0389656942990704
9,0.0387721892734950
9,0.0388527252265994
9,0.0392572204031831
9,0.0382443724937466
9,0.0394495572330521
9,0.0389138139314829
9,0.0390166081062258
9,0.0384675344205025
9,0.0384553083325444
9,0.0391311597542594
9,0.0376540612930459
9,0.0391081890969197
9,0.0384104944489332
9,0.0387713739410865
9,0.0386416415363304
10,0.0375847696109981
10,0.0379522652450323
10,0.0382436617348957
10,0.0374795348903825
10,0.0382154241018859
10,0.0382594605685010
10,0.0379125218549102
10,0.0379294400512282
10,0.0384685060872330
10,0.0383504962069319
10,0.0371961091500350
10,0.0389912207889366
10,0.0386048323500782
10,0.0377860419155760
10,0.0379960462001620
10,0.0383659124900087
10,0.0381416412078335
10,0.0379313169152800
10,0.0377058264604097
10,0.0381594799977396
10,0.0384755736115915
10,0.0383597714320605
10,0.0378302605858491
10,0.0394271472395502
10,0.0390462299274625
10,0.0380193910836489
10,0.0382506770170584
10,0.0381372406915043
10,0.0378220756606054
10,0.0381329939267236
10,0.0381320464789046
10,0.0388773590604953
10,0.0385806588836456
10,0.0375977913716505
10,0.0383917755492957
10,0.0377507743558170
10,0.0393128828110018
10,0.0390412902591043
10,0.0385212359936984
10,0.0379673669299729
10,0.0375930386125401
10,0.0387973120290948
10,0.0376072647890163
10,0.0387322449166429
10,0.0389288305940323
10,0.0379221548585986
10,0.0385070812753191
10,0.0381586629715557
10,0.0379072007449094
10,0.0382500268399015
10,0.0385958713588063
10,0.0380015042552377
10,0.0382228270468590
10,0.0376504328003341
10,0.0381203955013310
10,0.0376911293007626
10,0.0392486041034074
10,0.0382980309102825
10,0.0380041273577760
10,0.0386953073699598
10,0.0375077135790697
10,0.0377991052498642
10,0.0382265560504280
10,0.0380321229552283
10,0.0386524549422095
10,0.0381528153245427
10,0.0380540638511287
10,0.0381454196037248
10,0.0380142633611740
10,0.0383626535122441
10,0.0381144480697647
10,0.0376337368040367
10,0.0390908823599515
10,0.0390033372997029
10,0.0390168018442950
10,0.0378117799429175
10,0.0377701487534783
10,0.0382071458456553
10,0.0379280528695109
10,0.0386645920378009
10,0.0379250973653435
10,0.0380705273627307
10,0.0374948273109484
10,0.0383921397721847
10,0.0385411501206919
10,0.0383857569352245
10,0.0387881710695189
10,0.0388221758280407
10,0.0380042379252884
10,0.0390215526477831
10,0.0384548682179069
10,0.0385695065073080
10,0.0384192726174792
10,0.0380194930203549
10,0.0390155305032412
10,0.0374982111076889
10,0.0387614842315931
10,0.0381306680841961
10,0.0384594551007502
10,0.0384818616791971
11,0.0377603068011190
11,0.0385681308077998
11,0.0382371313665337
11,0.0379855243565591
11,0.0386071064971503
11,0.0384530542590033
11,0.0382447625644982
11,0.0386111763910971
11,0.0387103066472298
11,0.0387465842060141
11,0.0375459894370533
11,0.0390947079870606
11,0.0389675175355408
11,0.0380489343278975
11,0.0384645265543007
11,0.0387785699327484
11,0.0387682809421567
11,0.0381013897239829
11,0.0381035050004184
11,0.0385431639479168
11,0.0387876397542871
11,0.0387462935518666
11,0.0381751058084305
11,0.0393995450353850
11,0.0394741297811055
11,0.0383229876219516
11,0.0386184254410847
11,0.0384940168476622
11,0.0384346772812582
11,0.0384156008014760
11,0.0384360245642569
11,0.0389670566811031
11,0.0390882968745098
11,0.0379444786276406
11,0.0386648778964950
11,0.0379332908901513
11,0.0394802141444674
11,0.0391835240201141
11,0.0387835617480098
11,0.0381541435394902
11,0.0380941785815650
11,0.0391994408170456
11,0.0379732432562303
11,0.0393825740013716
11,0.0391287356760228
11,0.0380658083237326
11,0.0387337019540428
11,0.0384614057786998
11,0.0382994031366807
11,0.0383624624007469
11,0.0390023014039098
11,0.0381457563962924
11,0.0382408559018321
11,0.0380787514840139
11,0.0386967864892754
11,0.0381606950488899
11,0.0397501942845234
11,0.0385543573421516
11,0.0385006515808565
11,0.0391909717241259
11,0.0380900876200877
11,0.0381400054217191
11,0.0386210538200231
11,0.0385366987226531
11,0.0392028828401398
11,0.0383868473488727
11,0.0385055912183592
11,0.0386020825120447
11,0.0381183356673764
11,0.0386490945331430
11,0.0385499605274942
11,0.0379474944602519
11,0.0394881640919143
11,0.0391422251235802
11,0.0395519488850443
11,0.0380787959075652
11,0.0382612222960260
11,0.0384620743098308
11,0.0380865673253261
11,0.0388253711009212
11,0.0385843008108103
11,0.0383470571805468
11,0.0378360490278009
11,0.0388134442272122
11,0.0390362420842678
11,0.0388300048562993
11,0.0389124210071568
11,0.0393294084320708
11,0.0383052675376027
11,0.0395254520031186
11,0.0389756828274969
11,0.0390835683752815
11,0.0385189087050298
11,0.0385242510647817
11,0.0391924322231596
11,0.0377046276129953
11,0.0391771272277271
11,0.0384677920492568
11,0.0388350386796666
11,0.0387114336111166
